AP18_Rnk,PS18_Rnk,KP18_Rank,TeamID,TS18_Team,KP18_Conference,TS18_GP,STA18_W,STA18_L,STA18_Pct,STA18_Strk,STA18_Conf_W,STA18_Conf_L,STA18_Conf_Pct,STA18_Home_W,STA18_Home_L,STA18_Away_W,STA18_Away_L,STA18_Neutral_W,STA18_Neutral_L,STA18_Top25_W,STA18_Top25_L,STA18_Conf_PF,STA18_Conf_PA,STA18_Conf_PPG,STA18_Conf_PAPG,STA18_PF,STA18_PA,STA18_PPG,STA18_PAPG,TS18_FGM,TS18_FGA,TS18_FG%,TS18_3PM,TS18_3PA,TS18_3P%,TS18_FTM,TS18_FTA,TS18_FT%,KP18_Ajusted Efficiency Margin,KP18_Adjusted Offensive Efficiency,KP18_AOE Rk,KP18_Adjusted Defensive Efficiency,KP18_ADE Rk,KP18_Adjusted Tempo,KP18_AT Rk,KP18_Luck,KP18_Luck Rk,KP18_Strength of Schedule,KP18_SOS Rk,KP18_Non-Conference Strength of Schedule,KP18_NCSOS Rk,KP18_Average Opponents Offensive Efficiency,KP18_AOOE Rk,KP18_Average Opponents Defensive Efficiency,KP18_AODE Rk
,,308,312.0,Charlotte,CUSA,29,6,23,0.207,W1,2,16,0.111,4,11,2,12,0,0,0,0,1256,1492,69.77777777777777,82.8888888888889,2066,2317,71.24137931034483,79.89655172413794,706,1634,0.4320000000000001,198,563,0.35200000000000004,456,637,0.716,-12.81,99.3,267,112.1,312,71.2,48,-0.024,245,0.17,135,-3.21,262,104.6,168,104.4,118
,,175,216.0,Oakland,Horz,33,19,14,0.5760000000000001,L1,10,8,0.556,11,4,7,8,1,2,0,2,1425,1371,79.16666666666667,76.16666666666667,2580,2516,78.18181818181819,76.24242424242425,884,1966,0.45,275,782,0.35200000000000004,537,697,0.77,-0.23,107.4,126,107.7,226,70.3,72,0.011,145,-4.41,271,1.24,125,102.5,274,106.9,256
,,263,4.0,Green Bay,Horz,33,13,20,0.394,L1,7,11,0.389,10,6,2,13,1,1,0,0,1387,1405,77.05555555555556,78.05555555555556,2517,2499,76.27272727272727,75.72727272727273,859,2027,0.424,295,813,0.363,504,670,0.752,-8.67,99.9,258,108.6,248,72.2,23,-0.028,258,-4.11,259,0.25,152,102.6,273,106.7,238
,,319,102.0,Detroit Mercy,Horz,32,8,24,0.25,L4,4,14,0.222,5,10,2,11,1,3,0,0,1338,1482,74.33333333333333,82.33333333333333,2516,2743,78.625,85.71875,883,2031,0.435,281,815,0.345,469,621,0.755,-14.2,102.6,215,116.8,342,72.4,21,-0.011,208,-2.07,191,4.64,45,103.6,213,105.7,173
,,133,3.0,Wright State,Horz,34,25,10,0.7140000000000001,L1,14,4,0.778,14,2,8,7,3,1,0,1,1327,1203,73.72222222222223,66.83333333333333,2500,2307,71.42857142857143,65.91428571428571,854,1959,0.436,233,682,0.342,512,714,0.7170000000000001,2.89,100.6,249,97.7,51,68.3,176,0.07400000000000001,27,-3.79,250,2.23,92,102.7,266,106.5,228
,,90,41.0,Northern Kentucky,Horz,31,22,10,0.688,L2,15,3,0.833,12,2,8,6,2,2,0,1,1371,1168,76.16666666666667,64.8888888888889,2486,2112,77.6875,66.0,876,1828,0.479,253,728,0.348,423,577,0.733,7.93,107.5,123,99.6,75,68.6,159,-0.073,332,-4.04,256,1.95,105,102.6,272,106.6,234
,,322,70.0,Youngstown St,Horz,32,8,24,0.25,L4,6,12,0.333,6,6,2,13,0,5,0,0,1367,1478,75.94444444444444,82.1111111111111,2410,2647,75.3125,82.71875,902,2111,0.4270000000000001,235,712,0.33,371,583,0.636,-14.56,101.4,242,115.9,338,71.1,50,-0.01,205,-1.7,179,5.26,35,103.2,233,104.9,136
,,182,142.0,UIC,Horz,32,20,16,0.556,L1,12,6,0.667,11,7,9,8,0,1,0,1,1411,1348,78.3888888888889,74.8888888888889,2708,2597,75.22222222222223,72.1388888888889,843,1874,0.45,211,613,0.344,506,696,0.727,-0.84,100.9,245,101.8,107,72.5,20,-0.01,204,-4.11,260,-1.48,197,102.7,268,106.8,247
,,300,228.0,Cleveland State,Horz,35,12,23,0.343,L1,6,12,0.333,7,7,2,15,3,1,0,2,1268,1380,70.44444444444444,76.66666666666667,2402,2613,68.62857142857143,74.65714285714286,853,1965,0.434,294,863,0.341,402,572,0.703,-12.14,97.9,302,110.0,277,67.1,231,0.032,96,-3.64,247,-1.36,192,102.8,258,106.5,226
,,196,84.0,Milwaukee,Horz,33,16,17,0.485,L1,8,10,0.444,9,7,6,9,1,1,0,0,1258,1259,69.8888888888889,69.94444444444444,2259,2260,68.45454545454545,68.48484848484848,834,1872,0.446,235,704,0.334,356,528,0.674,-3.11,100.3,253,103.4,144,65.7,294,-0.023,241,-4.43,274,-2.02,216,102.3,285,106.7,241
,,284,113.0,IUPUI,Horz,30,11,19,0.3670000000000001,L2,8,10,0.444,9,4,2,14,0,1,0,2,1218,1276,67.66666666666667,70.8888888888889,2047,2180,68.23333333333333,72.66666666666667,731,1723,0.424,213,600,0.355,372,559,0.665,-10.72,98.3,293,109.0,259,66.1,276,0.03,101,-3.2,236,2.32,89,103.2,237,106.4,218
,,125,335.0,Pennsylvania,Ivy,31,24,9,0.727,L1,12,2,0.857,13,3,9,4,2,2,0,2,1068,967,76.28571428571429,69.07142857142857,2506,2274,75.93939393939394,68.9090909090909,847,1840,0.46,272,783,0.34700000000000003,412,621,0.6629999999999999,3.69,103.1,208,99.4,72,68.9,132,0.076,24,-4.15,261,-2.98,249,103.7,209,107.8,296
,,197,189.0,Yale,Ivy,31,16,15,0.516,L1,9,5,0.643,9,3,7,12,0,0,0,1,1034,1006,73.85714285714286,71.85714285714286,2312,2288,74.58064516129029,73.80645161290323,831,1796,0.463,252,759,0.332,398,551,0.722,-3.18,103.8,189,107.0,209,68.8,140,0.042,71,-1.86,183,1.49,115,104.8,152,106.7,239
,,265,352.0,Cornell,Ivy,28,12,16,0.429,L1,6,8,0.429,8,4,4,11,0,1,0,0,1066,1127,76.14285714285714,80.5,2124,2250,75.85714285714286,80.35714285714286,744,1613,0.461,217,639,0.34,419,574,0.73,-8.9,104.7,177,113.6,324,69.2,117,0.057,57,-3.19,235,-1.84,209,103.5,224,106.6,235
,,190,348.0,Princeton,Ivy,29,13,16,0.448,L1,5,9,0.35700000000000004,7,5,5,9,1,2,0,1,1040,1049,74.28571428571429,74.92857142857143,2106,2083,72.6206896551724,71.82758620689657,753,1661,0.453,287,767,0.374,313,443,0.7070000000000001,-2.44,105.3,165,107.8,230,64.5,328,-0.055,304,-2.02,188,1.98,104,104.2,186,106.2,202
,,267,346.0,Brown,Ivy,27,11,16,0.407,L6,4,10,0.28600000000000003,8,5,3,11,0,0,0,0,1064,1137,76.0,81.21428571428571,2080,2133,77.03703703703705,79.0,695,1631,0.426,186,588,0.316,504,667,0.7559999999999999,-9.16,100.8,246,110.0,274,71.7,33,0.004,167,-5.54,293,-7.07,334,102.4,278,108.0,304
,,231,324.0,Columbia,Ivy,27,8,19,0.29600000000000004,L3,5,9,0.35700000000000004,7,5,1,14,0,0,0,1,1089,1094,77.78571428571429,78.14285714285714,2062,2085,76.37037037037038,77.22222222222223,746,1686,0.442,269,733,0.3670000000000001,301,407,0.74,-6.01,107.3,128,113.3,321,70.0,80,-0.146,351,-3.5,242,-1.21,188,102.7,263,106.2,206
,,141,321.0,Harvard,Ivy,30,18,14,0.563,L2,12,2,0.857,10,1,6,12,2,1,0,2,1020,920,72.85714285714286,65.71428571428571,2182,2129,68.1875,66.53125,719,1667,0.431,243,691,0.35200000000000004,376,483,0.778,2.33,100.6,248,98.3,55,65.6,301,-0.008,197,-0.97,162,3.27,77,105.4,128,106.4,214
,,299,350.0,Dartmouth,Ivy,27,7,20,0.259,L1,3,11,0.214,6,6,1,14,0,0,0,0,905,986,64.64285714285714,70.42857142857143,1841,1970,68.18518518518519,72.96296296296295,651,1454,0.448,200,557,0.359,339,475,0.7140000000000001,-12.09,98.5,287,110.6,289,66.8,245,-0.043,282,-3.61,246,-2.86,246,103.5,218,107.1,262
,,205,311.0,Niagara,MAAC,32,19,14,0.5760000000000001,L2,12,6,0.667,9,6,10,7,0,1,0,1,1516,1464,84.22222222222223,81.33333333333333,2748,2769,83.27272727272727,83.9090909090909,918,2050,0.448,269,736,0.365,578,793,0.7290000000000001,-3.99,109.5,88,113.5,323,73.7,10,0.09,18,-4.08,258,-3.49,274,102.6,269,106.7,242
,,137,351.0,Iona,MAAC,33,20,14,0.588,L1,11,7,0.611,8,3,7,8,5,3,0,1,1503,1417,83.5,78.72222222222223,2702,2602,79.47058823529412,76.52941176470588,931,2017,0.462,319,822,0.388,452,612,0.7390000000000001,2.63,110.0,80,107.3,218,70.7,58,-0.008,196,-2.12,195,2.14,95,103.1,240,105.2,151
,,145,233.0,Rider,MAAC,31,22,10,0.688,L2,15,3,0.833,12,1,8,8,2,1,0,1,1495,1387,83.05555555555556,77.05555555555556,2620,2505,81.875,78.28125,897,1928,0.465,237,656,0.361,503,828,0.607,2.28,109.2,94,106.9,208,73.8,8,0.08800000000000001,19,-2.78,216,0.32,150,103.1,241,105.9,187
,,212,331.0,Fairfield,MAAC,33,17,16,0.515,L1,9,9,0.5,10,3,3,10,4,3,0,1,1404,1437,78.0,79.83333333333333,2506,2549,75.93939393939394,77.24242424242425,881,2009,0.439,303,893,0.339,441,621,0.71,-4.37,102.1,229,106.4,195,70.5,63,0.051,64,-4.52,277,-0.9,183,103.0,249,107.5,275
,,131,215.0,Canisius,MAAC,32,21,12,0.636,L2,15,3,0.833,11,3,8,8,2,1,0,0,1451,1298,80.6111111111111,72.1111111111111,2519,2346,76.33333333333333,71.0909090909091,878,1881,0.467,297,845,0.35100000000000003,388,545,0.7120000000000001,3.05,107.2,133,104.1,159,68.9,131,-0.034,270,-4.82,281,-2.89,247,102.4,281,107.2,265
,,280,316.0,Quinnipiac,MAAC,33,12,21,0.364,L1,7,11,0.389,6,6,4,12,2,3,0,0,1309,1409,72.72222222222223,78.27777777777777,2364,2531,71.63636363636364,76.6969696969697,787,1864,0.422,303,893,0.339,487,690,0.706,-10.46,101.7,236,112.2,313,66.5,260,0.079,20,-4.19,263,-3.84,285,103.1,245,107.3,270
,,183,295.0,Monmouth,MAAC,31,11,20,0.355,L2,7,11,0.389,6,6,4,12,1,2,0,2,1389,1383,77.16666666666667,76.83333333333333,2336,2372,75.35483870967742,76.51612903225806,787,1718,0.458,223,574,0.389,539,758,0.711,-1.21,103.5,198,104.7,170,70.0,79,-0.112,349,-0.86,158,5.06,38,104.8,155,105.7,174
,,321,339.0,Marist,MAAC,31,6,25,0.194,L3,4,14,0.222,4,9,2,10,0,6,0,1,1316,1439,73.1111111111111,79.94444444444444,2239,2515,72.2258064516129,81.12903225806451,761,1710,0.445,280,802,0.349,437,612,0.7140000000000001,-14.47,98.5,291,112.9,317,69.6,96,-0.048,294,-4.24,264,-3.4,268,103.4,228,107.6,285
,,303,307.0,Siena,MAAC,32,8,24,0.25,L5,4,14,0.222,7,9,1,15,0,0,0,0,1187,1309,65.94444444444444,72.72222222222223,2166,2405,67.6875,75.15625,752,1790,0.42,220,600,0.3670000000000001,442,652,0.6779999999999999,-12.38,96.5,316,108.9,255,65.7,298,-0.015,219,-3.01,232,0.49,148,104.0,191,107.0,257
,,216,347.0,Manhattan,MAAC,31,14,17,0.452,L1,9,9,0.5,8,3,5,8,1,6,0,1,1285,1281,71.3888888888889,71.16666666666667,2147,2175,69.25806451612904,70.16129032258064,737,1661,0.444,239,598,0.4,434,625,0.6940000000000001,-4.95,99.3,269,104.2,160,65.8,291,-0.006999999999999999,194,-4.26,265,-3.79,283,103.5,220,107.7,291
,,217,344.0,Saint Peter's,MAAC,32,14,18,0.438,L1,6,12,0.333,8,4,3,12,3,2,0,2,1165,1196,64.72222222222223,66.44444444444444,2085,2113,65.15625,66.03125,741,1765,0.42,253,750,0.337,350,482,0.726,-5.0,95.5,326,100.5,89,62.6,350,-0.037000000000000005,273,-4.4,270,-5.37,312,103.9,198,108.3,316
,,317,,Savannah St,MEAC,32,15,17,0.469,L1,12,4,0.75,10,2,4,13,1,2,0,6,1532,1470,95.75,91.875,2754,2991,86.0625,93.46875,940,2350,0.4,391,1304,0.3,483,694,0.696,-13.55,100.9,244,114.5,326,82.3,1,0.108,8,-6.81,311,15.2,2,101.2,313,108.0,308
,,250,71.0,Hampton,MEAC,34,19,16,0.5429999999999999,L2,12,4,0.75,11,3,5,11,3,2,0,2,1270,1151,79.375,71.9375,2703,2603,77.22857142857143,74.37142857142857,964,2130,0.453,194,609,0.319,575,744,0.773,-7.68,101.0,243,108.7,251,71.9,28,-0.017,223,-11.05,346,1.01,134,99.5,342,110.6,349
,,288,133.0,Bethune-Cookman,MEAC,32,18,14,0.563,L1,12,4,0.75,10,3,8,10,0,1,0,0,1411,1287,88.1875,80.4375,2622,2543,81.9375,79.46875,903,2039,0.443,241,759,0.318,575,820,0.701,-11.05,99.5,262,110.6,288,76.0,3,0.025,112,-13.38,351,-5.09,304,97.2,351,110.6,350
,,306,178.0,North Carolina A&T,MEAC,34,20,15,0.5710000000000001,L2,11,5,0.688,12,0,5,13,3,2,0,0,1220,1170,76.25,73.125,2623,2605,74.94285714285714,74.42857142857143,909,1959,0.464,207,690,0.3,546,766,0.713,-12.68,98.1,299,110.8,293,69.3,113,0.098,12,-11.8,348,-1.27,189,98.7,347,110.5,346
,,316,266.0,North Carolina Central,MEAC,34,19,16,0.5429999999999999,L1,9,7,0.563,12,2,3,13,4,1,0,0,1155,1135,72.1875,70.9375,2520,2425,72.0,69.28571428571429,928,1991,0.466,212,626,0.339,406,591,0.687,-13.41,96.6,314,110.0,276,65.0,321,0.019,126,-12.78,350,-1.47,196,98.4,349,111.2,351
,,335,175.0,Howard,MEAC,33,10,23,0.303,L1,7,9,0.438,7,4,2,18,1,1,0,1,1289,1317,80.5625,82.3125,2449,2654,74.21212121212122,80.42424242424242,847,1997,0.424,268,772,0.34700000000000003,487,688,0.708,-19.04,99.4,263,118.5,346,69.9,84,-0.039,275,-9.5,341,2.28,91,99.6,340,109.1,338
,,312,246.0,Norfolk State,MEAC,33,14,19,0.424,L1,11,5,0.688,8,6,5,11,1,2,0,0,1223,1135,76.4375,70.9375,2399,2417,72.6969696969697,73.24242424242425,858,1992,0.431,254,707,0.359,429,639,0.6709999999999999,-13.14,95.4,328,108.6,249,69.0,127,0.002,172,-11.0,345,0.76,143,98.9,344,109.9,345
,,343,314.0,South Carolina State,MEAC,32,10,22,0.313,L3,6,10,0.375,8,5,2,16,0,1,0,1,1211,1281,75.6875,80.0625,2355,2660,73.59375,83.125,829,1948,0.426,205,614,0.334,492,706,0.6970000000000001,-21.86,96.9,310,118.7,347,70.5,64,0.03,102,-8.97,337,4.47,49,100.1,335,109.1,336
,,341,340.0,Florida A&M,MEAC,34,9,25,0.265,L1,7,9,0.438,6,4,2,20,1,1,0,1,1207,1266,75.4375,79.125,2343,2684,68.91176470588235,78.94117647058823,831,1981,0.419,217,616,0.35200000000000004,464,641,0.7240000000000001,-21.21,95.6,325,116.8,341,67.1,230,0.04,78,-7.55,328,6.38,25,101.0,317,108.6,327
,,324,54.0,Morgan State,MEAC,32,13,19,0.406,L1,7,9,0.438,8,2,3,15,2,2,0,1,1158,1106,72.375,69.125,2273,2338,71.03125,73.0625,799,1921,0.416,163,492,0.331,550,761,0.723,-14.82,96.3,317,111.1,298,68.9,133,-0.06,314,-11.95,349,0.36,149,98.6,348,110.5,347
,,350,308.0,Delaware State,MEAC,32,4,28,0.125,L1,2,14,0.125,4,9,0,18,0,1,0,0,1054,1197,65.875,74.8125,2034,2459,63.5625,76.84375,742,1781,0.417,192,591,0.325,358,516,0.6940000000000001,-27.94,90.3,344,118.3,344,64.9,322,-0.094,344,-9.2,340,1.72,111,99.6,341,108.8,331
,,349,333.0,Maryland-Eastern Shore,MEAC,32,7,25,0.219,L1,3,13,0.188,6,5,0,18,1,2,0,0,1071,1203,66.9375,75.1875,1992,2473,62.25,77.28125,710,1844,0.385,206,725,0.284,366,542,0.675,-27.06,90.8,343,117.8,343,65.9,286,-0.018000000000000002,227,-7.58,329,7.48,18,101.0,320,108.5,325
,,347,200.0,Coppin State,MEAC,32,5,27,0.156,L6,5,11,0.313,4,6,1,20,0,1,0,2,1094,1177,68.375,73.5625,1945,2384,60.78125,74.5,657,1824,0.36,265,869,0.305,366,497,0.736,-23.97,86.5,351,110.5,284,67.1,232,-0.026,253,-7.19,321,5.62,32,100.8,325,108.0,307
,,67,20.0,Buffalo,MAC,34,27,9,0.75,L1,15,3,0.833,14,1,8,5,5,3,1,3,1586,1362,88.11111111111109,75.66666666666667,3047,2742,84.6388888888889,76.16666666666667,1045,2206,0.474,329,887,0.371,464,666,0.6970000000000001,11.53,114.7,34,103.2,135,72.7,16,0.006,158,-0.06,140,3.87,62,105.1,145,105.2,147
,,113,82.0,Toledo,MAC,34,23,11,0.6759999999999999,L1,13,5,0.722,12,4,9,6,2,1,0,1,1469,1337,81.6111111111111,74.27777777777777,2687,2532,79.02941176470588,74.47058823529412,913,1953,0.467,327,815,0.401,534,725,0.737,5.31,113.9,46,108.6,247,68.4,166,0.049,65,-1.94,185,-1.81,207,103.9,195,105.8,183
,,168,68.0,Central Michigan,MAC,33,21,15,0.583,L1,7,11,0.389,11,5,6,9,4,1,0,0,1387,1378,77.05555555555556,76.55555555555556,2835,2661,78.75,73.91666666666667,861,1995,0.4320000000000001,312,928,0.336,538,668,0.805,0.13,110.1,79,109.9,272,67.6,205,-0.022,234,-3.15,233,-9.32,340,103.4,226,106.5,231
,,211,34.0,Kent State,MAC,34,17,17,0.5,L1,9,9,0.5,13,3,2,11,2,3,0,1,1319,1352,73.27777777777777,75.1111111111111,2482,2502,73.0,73.58823529411767,871,2049,0.425,255,782,0.326,485,666,0.728,-4.34,102.1,227,106.4,194,68.7,152,0.066,40,-1.69,178,-1.86,210,104.3,180,106.0,193
,,232,122.0,Bowling Green,MAC,32,16,16,0.5,L6,7,11,0.389,9,6,6,9,1,1,0,0,1282,1363,71.22222222222223,75.72222222222223,2429,2490,75.90625,77.8125,827,1963,0.421,241,690,0.349,534,730,0.732,-6.04,102.0,231,108.1,233,70.0,76,0.066,39,-2.61,214,-4.63,298,103.8,199,106.5,224
,,173,260.0,Ball State,MAC,32,19,13,0.594,L4,10,8,0.556,14,2,5,10,0,1,1,0,1318,1316,73.22222222222223,73.1111111111111,2410,2362,75.3125,73.8125,856,1895,0.452,245,727,0.337,453,643,0.705,-0.08,103.3,202,103.3,141,69.9,83,0.06,55,-2.07,192,-1.46,195,104.7,163,106.7,245
,,188,332.0,Western Michigan,MAC,32,17,15,0.531,L3,9,9,0.5,10,6,6,6,1,3,0,0,1334,1343,74.1111111111111,74.6111111111111,2402,2349,75.0625,73.40625,845,1926,0.439,233,678,0.344,479,659,0.727,-2.02,106.2,144,108.2,235,67.8,193,0.01,148,-1.97,187,-2.51,237,104.4,177,106.4,212
,,143,301.0,Eastern Michigan,MAC,33,22,13,0.629,L1,11,7,0.611,14,3,7,9,1,1,0,0,1225,1177,68.05555555555556,65.3888888888889,2509,2339,71.68571428571428,66.82857142857142,874,1872,0.467,213,637,0.334,403,581,0.6940000000000001,2.31,102.3,218,100.0,81,65.1,319,-0.006,191,-2.49,205,-2.23,224,105.4,126,107.9,302
,,194,204.0,Miami (OH),MAC,33,16,18,0.471,L2,8,10,0.444,9,5,6,11,1,2,0,0,1276,1271,70.8888888888889,70.6111111111111,2449,2404,72.02941176470588,70.70588235294117,853,1946,0.438,288,852,0.338,368,539,0.6829999999999999,-2.82,100.2,254,103.0,132,66.7,248,0.022,118,-0.68,151,1.72,112,104.8,150,105.5,165
,,193,205.0,Ohio,MAC,31,14,17,0.452,L1,7,11,0.389,11,5,2,10,1,2,0,0,1321,1378,73.3888888888889,76.55555555555556,2334,2353,75.29032258064517,75.90322580645163,839,1893,0.443,244,661,0.369,412,579,0.7120000000000001,-2.74,100.4,252,103.1,134,71.3,44,-0.047,292,-1.48,177,-1.72,204,104.9,148,106.4,220
,,249,258.0,Northern Illinois,MAC,32,13,19,0.406,L1,6,12,0.333,11,4,1,13,1,2,0,0,1271,1389,70.6111111111111,77.16666666666667,2319,2407,72.46875,75.21875,849,1861,0.456,169,512,0.33,452,623,0.726,-7.66,103.3,201,111.0,297,67.0,235,0.002,173,-1.45,176,-3.54,276,104.8,159,106.2,204
,,255,159.0,Akron,MAC,32,14,18,0.438,L1,6,12,0.333,12,4,2,10,0,4,0,0,1280,1402,71.1111111111111,77.8888888888889,2296,2411,71.75,75.34375,793,1825,0.435,305,851,0.358,405,582,0.696,-8.08,101.8,234,109.9,270,67.8,198,0.068,34,-2.06,189,-5.3,310,104.5,174,106.5,230
,,31,157.0,Loyola Chicago,MVC,33,32,6,0.8420000000000001,L1,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72.0,61.611111111111114,2721,2377,71.60526315789474,62.55263157894736,869,1714,0.507,246,618,0.398,406,561,0.7240000000000001,16.39,111.4,63,95.0,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72
,,140,286.0,Illinois State,MVC,33,18,15,0.545,L1,10,8,0.556,11,3,3,10,4,2,0,0,1265,1300,70.27777777777777,72.22222222222223,2364,2418,71.63636363636364,73.27272727272727,813,1917,0.424,301,883,0.341,437,640,0.6829999999999999,2.39,105.7,157,103.3,139,68.9,138,0.116,6,4.95,76,6.6,22,106.1,106,101.2,48
,,155,137.0,Drake,MVC,32,17,17,0.5,L1,10,8,0.556,11,3,4,11,2,3,0,0,1259,1269,69.94444444444444,70.5,2506,2495,73.70588235294117,73.38235294117645,812,1848,0.439,278,752,0.37,452,586,0.7709999999999999,1.09,105.9,152,104.8,171,68.4,169,0.016,134,2.22,103,-0.38,167,105.4,130,103.2,83
,,120,213.0,Missouri State,MVC,33,18,15,0.545,L1,7,11,0.389,10,5,4,8,4,2,0,0,1208,1233,67.1111111111111,68.5,2313,2197,70.0909090909091,66.57575757575758,851,1953,0.436,234,707,0.331,377,527,0.715,4.81,108.3,112,103.5,145,65.5,309,-0.046,287,1.05,121,-3.02,250,103.9,194,102.9,80
,,135,290.0,Southern Illinois,MVC,33,20,13,0.606,L1,11,7,0.611,13,3,5,8,2,2,0,1,1228,1254,68.22222222222223,69.66666666666667,2308,2280,69.93939393939394,69.0909090909091,839,1817,0.462,215,604,0.35600000000000004,415,596,0.696,2.82,106.1,146,103.3,140,66.6,253,0.073,30,1.27,112,-4.09,289,104.5,170,103.3,88
,,150,76.0,Valparaiso,MVC,32,15,17,0.469,L1,6,12,0.333,10,4,3,12,2,1,0,1,1203,1243,66.83333333333333,69.05555555555556,2252,2182,70.375,68.1875,781,1740,0.449,213,623,0.342,477,674,0.708,1.78,103.0,210,101.2,101,69.7,90,-0.053,302,1.62,107,-2.72,241,105.0,147,103.4,89
,,138,270.0,Indiana State,MVC,31,13,18,0.419,L1,8,10,0.444,8,7,5,7,0,4,0,0,1279,1280,71.05555555555556,71.1111111111111,2248,2253,72.51612903225806,72.6774193548387,762,1804,0.422,270,749,0.36,454,644,0.705,2.63,104.7,176,102.1,113,69.9,82,-0.097,346,3.13,89,2.05,100,105.1,143,102.0,67
,,124,90.0,Bradley,MVC,33,20,13,0.606,L1,9,9,0.5,13,2,4,9,3,2,0,0,1208,1221,67.1111111111111,67.83333333333333,2223,2136,67.36363636363636,64.72727272727273,768,1788,0.43,217,613,0.354,470,665,0.7070000000000001,3.98,104.4,184,100.4,84,65.8,292,0.042,73,1.07,120,-4.52,297,104.7,161,103.6,94
,,134,161.0,Evansville,MVC,32,17,15,0.531,L1,7,11,0.389,14,3,2,10,1,2,0,1,1137,1138,63.16666666666666,63.22222222222222,2094,2045,65.4375,63.90625,731,1652,0.442,184,448,0.411,448,578,0.775,2.85,99.3,266,96.5,32,65.7,295,0.015,138,1.38,109,-3.48,273,105.4,131,104.0,103
,,122,92.0,Northern Iowa,MVC,32,16,16,0.5,L1,7,11,0.389,12,4,1,9,3,3,0,3,1124,1160,62.444444444444436,64.44444444444444,2056,1990,64.25,62.1875,720,1714,0.42,229,684,0.335,387,537,0.721,4.51,103.2,205,98.7,60,62.7,349,-0.032,266,4.58,78,6.04,28,106.8,92,102.2,71
24.0,,25,69.0,Nevada,MWC,34,29,8,0.784,L1,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555555555556,74.77777777777777,3055,2703,82.56756756756756,73.05405405405405,963,2056,0.468,330,830,0.398,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026,255,5.13,74,3.61,67,107.0,87,101.8,63
,,106,5.0,New Mexico,MWC,34,19,15,0.5589999999999999,L1,12,6,0.667,13,4,4,8,2,3,0,1,1507,1418,83.72222222222223,78.77777777777777,2795,2641,82.20588235294117,77.67647058823529,939,2065,0.455,367,979,0.375,550,708,0.777,6.52,113.3,51,106.8,204,71.3,42,-0.022,236,2.7,97,1.41,117,105.9,110,103.2,86
,,107,58.0,UNLV,MWC,33,20,13,0.606,L1,8,10,0.444,11,7,5,6,4,0,1,2,1397,1449,77.6111111111111,80.5,2753,2577,83.42424242424242,78.0909090909091,978,2000,0.489,185,554,0.334,612,868,0.705,6.44,111.4,65,104.9,174,72.3,22,-0.012,209,0.86,122,-5.02,302,106.0,109,105.1,145
,,118,285.0,Wyoming,MWC,33,20,13,0.606,L1,10,8,0.556,12,4,5,7,3,2,1,1,1479,1472,82.16666666666667,81.77777777777777,2633,2597,79.78787878787878,78.6969696969697,873,1959,0.446,304,881,0.345,583,790,0.738,4.99,105.6,160,100.6,92,73.5,13,0.068,35,3.44,88,2.31,90,107.2,83,103.8,97
,,139,7.0,Utah State,MWC,34,17,17,0.5,L1,8,10,0.444,11,4,2,11,4,2,0,2,1304,1347,72.44444444444444,74.83333333333333,2489,2466,73.20588235294117,72.52941176470588,865,1904,0.454,317,870,0.364,442,627,0.705,2.57,107.2,132,104.7,165,66.8,244,-0.014,213,2.74,96,-0.95,184,106.7,93,103.9,102
,,50,66.0,San Diego State,MWC,32,22,11,0.667,L1,11,7,0.611,13,2,4,7,5,2,3,2,1383,1261,76.83333333333333,70.05555555555556,2545,2240,77.12121212121212,67.87878787878788,882,1913,0.461,235,693,0.339,481,667,0.721,14.09,110.5,77,96.4,30,68.8,142,-0.032,265,3.46,86,-0.8,177,107.2,80,103.8,96
,,79,252.0,Fresno State,MWC,32,21,11,0.6559999999999999,L2,11,7,0.611,12,5,8,4,1,2,0,0,1357,1282,75.3888888888889,71.22222222222223,2459,2201,76.84375,68.78125,885,1805,0.49,216,548,0.394,473,682,0.6940000000000001,10.07,109.7,85,99.6,76,66.6,252,-0.057,306,0.84,123,-6.31,321,105.8,114,105.0,137
,,61,36.0,Boise State,MWC,31,23,9,0.7190000000000001,L2,13,5,0.722,15,1,6,6,2,2,0,1,1425,1281,79.16666666666667,71.16666666666667,2502,2210,78.1875,69.0625,855,1838,0.465,299,779,0.384,419,567,0.7390000000000001,12.9,109.9,82,97.0,42,68.8,141,-0.006,192,2.23,102,-1.95,215,106.6,96,104.3,115
,,224,22.0,Colorado State,MWC,32,11,21,0.344,L5,4,14,0.222,8,8,3,10,0,3,0,1,1332,1481,74.0,82.27777777777777,2314,2537,72.3125,79.28125,811,1941,0.418,225,684,0.329,467,651,0.7170000000000001,-5.66,102.6,214,108.3,237,69.6,97,0.037000000000000005,86,3.92,80,1.14,129,107.1,85,103.2,85
